name,born,position,debut,stats
Tommaso Benvenuti,"
December 12, 1990, Vittorio Veneto, TV
   ", Centre,"Italy v Argentina at Verona, Nov 13, 2010 ","{'Mat': '62', 'Start': '48', 'Sub': '14', 'Pts': '35', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '18', 'Lost': '44', 'Draw': '0', '%': '29.03'}"
Edoardo Gori,"
March 5, 1990, Prato, PO
   ", Scrum-half,"Italy v Australia at Firenze, Nov 20, 2010 ","{'Mat': '69', 'Start': '49', 'Sub': '20', 'Pts': '35', 'Tries': '7', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '19', 'Lost': '50', 'Draw': '0', '%': '27.53'}"
Fabio Semenzato,"
May 6, 1986, Treviso, TV
   ", Scrum-half,"England v Italy at Twickenham, Feb 12, 2011 ","{'Mat': '12', 'Start': '9', 'Sub': '3', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '10', 'Draw': '0', '%': '16.66'}"
Tommaso d'Apice,"
June 30, 1988, Benevento, BN
   ", Hooker,"Italy v Japan at Cesena, Aug 13, 2011 ","{'Mat': '13', 'Start': '1', 'Sub': '12', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '6', 'Lost': '7', 'Draw': '0', '%': '46.15'}"
Cornelius van Zyl,"
January 27, 1979, Nelspruit
   ", Lock,"Italy v Japan at Cesena, Aug 13, 2011 ","{'Mat': '8', 'Start': '6', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '5', 'Draw': '0', '%': '37.50'}"
Josh Furno,"
October 21, 1989, Melbourne, VIC
   ", Lock,"Scotland v Italy at Murrayfield, Aug 20, 2011 ","{'Mat': '37', 'Start': '27', 'Sub': '10', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '27', 'Draw': '0', '%': '27.02'}"
Giovanbattista Venditti,"
March 27, 1990, Avezzano, AQ
   ", Wing,"France v Italy at Stade de France, Feb 4, 2012 ","{'Mat': '44', 'Start': '41', 'Sub': '3', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '12', 'Lost': '32', 'Draw': '0', '%': '27.27'}"
Tobie Botes,"
April 26, 1984, Worcester
   ", Scrum-half,"France v Italy at Stade de France, Feb 4, 2012 ","{'Mat': '22', 'Start': '5', 'Sub': '17', 'Pts': '8', 'Tries': '0', 'Conv': '1', 'Pens': '2', 'Drop': '0', 'Won': '5', 'Lost': '17', 'Draw': '0', '%': '22.72'}"
Luca Morisi,"
February 22, 1991, Milano, MI
   ", Centre,"Italy v England at Rome, Feb 11, 2012 ","{'Mat': '34', 'Start': '30', 'Sub': '4', 'Pts': '25', 'Tries': '5', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '27', 'Draw': '0', '%': '20.58'}"
Alberto de Marchi,"
March 13, 1986, Jesolo, VE
   ", Prop,"Argentina v Italy at San Juan, Jun 9, 2012 ","{'Mat': '29', 'Start': '11', 'Sub': '18', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '22', 'Draw': '0', '%': '24.13'}"
Davide Giazzon,"
January 16, 1986, Mestre, VE
   ", Hooker,"Argentina v Italy at San Juan, Jun 9, 2012 ","{'Mat': '29', 'Start': '5', 'Sub': '24', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '22', 'Draw': '0', '%': '24.13'}"
Lorenzo Romano,"
March 31, 1989, Bagni-a-Ripoli, FI
   ", Prop,"Argentina v Italy at San Juan, Jun 9, 2012 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '1', 'Draw': '0', '%': '50.00'}"
Alberto Benettin,"
November 25, 1990, Padova, PD
   ", Fly-half,"Canada v Italy at Toronto, Jun 15, 2012 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Andrea Pratichetti,"
November 26, 1988, Roma, RM
   "," Wing, Centre","Canada v Italy at Toronto, Jun 15, 2012 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '3', 'Draw': '0', '%': '25.00'}"
Marco Fuser,"
March 9, 1991, Villorba, TV
   ", Lock,"Canada v Italy at Toronto, Jun 15, 2012 ","{'Mat': '33', 'Start': '23', 'Sub': '10', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '9', 'Lost': '24', 'Draw': '0', '%': '27.27'}"
Tommaso Iannone,"
September 16, 1990, Treviso, TV
   ", Centre,"Italy v Tonga at Brescia, Nov 10, 2012 ","{'Mat': '10', 'Start': '5', 'Sub': '5', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '8', 'Draw': '0', '%': '20.00'}"
Francesco Minto,"
May 20, 1987, Mirano, VE
   ", Back-row,"Italy v New Zealand at Rome, Nov 17, 2012 ","{'Mat': '39', 'Start': '30', 'Sub': '9', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '32', 'Draw': '0', '%': '17.94'}"
Alberto di Bernardo,"
November 4, 1980, Rosario
   ", Fly-half,"South Africa v Italy at Durban, Jun 8, 2013 ","{'Mat': '4', 'Start': '3', 'Sub': '1', 'Pts': '31', 'Tries': '0', 'Conv': '5', 'Pens': '7', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Andrea Manici,"
April 28, 1990, Parma, PR
   ", Hooker,"Italy v Samoa at Nelspruit, Jun 15, 2013 ","{'Mat': '16', 'Start': '2', 'Sub': '14', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '13', 'Draw': '0', '%': '18.75'}"
Leandro Cedaro,"
February 16, 1988, Resistencia
   ", Lock,"Italy v Scotland at Pretoria, Jun 22, 2013 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Leonardo Sarto,"
January 15, 1992, Zevio, VR
   ", Wing,"Italy v Scotland at Pretoria, Jun 22, 2013 ","{'Mat': '35', 'Start': '35', 'Sub': '0', 'Pts': '40', 'Tries': '8', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '30', 'Draw': '0', '%': '14.28'}"
Alberto Chillon,"
December 5, 1990, Venezia, VE
   ", Scrum-half,"Italy v Scotland at Pretoria, Jun 22, 2013 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Tommaso Allan,"
April 26, 1993, Vicenza, VI
   ", Fly-half,"Italy v Australia at Torino, Nov 9, 2013 ","{'Mat': '60', 'Start': '42', 'Sub': '18', 'Pts': '320', 'Tries': '11', 'Conv': '53', 'Pens': '52', 'Drop': '1', 'Won': '11', 'Lost': '49', 'Draw': '0', '%': '18.33'}"
Michele Campagnaro,"
March 13, 1993, Mirano, VE
   ", Centre,"Italy v Fiji at Cremona, Nov 16, 2013 ","{'Mat': '46', 'Start': '42', 'Sub': '4', 'Pts': '45', 'Tries': '9', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '10', 'Lost': '36', 'Draw': '0', '%': '21.73'}"
Angelo Esposito,"
June 14, 1993, Napoli, NA
   ", Wing,"Wales v Italy at Millennium Stadium, Feb 1, 2014 ","{'Mat': '21', 'Start': '21', 'Sub': '0', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '20', 'Draw': '0', '%': '4.76'}"
George Fabio Biagi,"
October 4, 1985, Irvine
   ", Lock,"Italy v England at Rome, Mar 15, 2014 ","{'Mat': '23', 'Start': '12', 'Sub': '11', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '21', 'Draw': '0', '%': '8.69'}"
Guglielmo Palazzani,"
April 11, 1991, Gardone Val Trompia,
   ", Scrum-half,"Fiji v Italy at Suva, Jun 7, 2014 ","{'Mat': '41', 'Start': '8', 'Sub': '33', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '34', 'Draw': '0', '%': '17.07'}"
Andrea de Marchi,"
November 19, 1988, Montebelluna, TV
   ", Prop,"Fiji v Italy at Suva, Jun 7, 2014 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Dario Chistolini,"
September 14, 1988, Kempton Park
   ", Prop,"Samoa v Italy at Apia, Jun 14, 2014 ","{'Mat': '20', 'Start': '4', 'Sub': '16', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '16', 'Draw': '0', '%': '20.00'}"
Kelly Haimona,"
July 30, 1986, Rotorua
   ", Fly-half,"Italy v Samoa at Ascoli Piceno, Nov 8, 2014 ","{'Mat': '11', 'Start': '8', 'Sub': '3', 'Pts': '65', 'Tries': '0', 'Conv': '7', 'Pens': '17', 'Drop': '0', 'Won': '2', 'Lost': '9', 'Draw': '0', '%': '18.18'}"
Samu Vunisa,"
August 19, 1988, Suva
   ", No. 8,"Italy v South Africa at Padova, Nov 22, 2014 ","{'Mat': '11', 'Start': '7', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '8', 'Draw': '0', '%': '27.27'}"
Marco Barbini,"
October 16, 1990, Padova, PD
   ", Back-row,"Italy v Ireland at Rome, Feb 7, 2015 ","{'Mat': '3', 'Start': '0', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '3', 'Draw': '0', '%': '0.00'}"
Giulio Bisegni,"
April 4, 1992, Frascati, RM
   ", Centre,"England v Italy at Twickenham, Feb 14, 2015 ","{'Mat': '16', 'Start': '11', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '12', 'Draw': '0', '%': '25.00'}"
Enrico Bacchin,"
November 28, 1992, San Dona di Piave, VE
   ", Centre,"Scotland v Italy at Murrayfield, Feb 28, 2015 ","{'Mat': '5', 'Start': '1', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '3', 'Draw': '0', '%': '40.00'}"
Michele Visentin,"
December 13, 1991, Paese, TV
   ", Wing,"Scotland v Italy at Murrayfield, Feb 28, 2015 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '0', 'Draw': '0', '%': '100.00'}"
Carlo Canna,"
August 25, 1992, Benevento, BN
   ", Fly-half,"Italy v Scotland at Torino, Aug 22, 2015 ","{'Mat': '47', 'Start': '25', 'Sub': '22', 'Pts': '152', 'Tries': '5', 'Conv': '20', 'Pens': '26', 'Drop': '3', 'Won': '10', 'Lost': '37', 'Draw': '0', '%': '21.27'}"
Marcello Violi,"
October 11, 1993, Parma, PR
   ", Scrum-half,"Italy v Scotland at Torino, Aug 22, 2015 ","{'Mat': '19', 'Start': '15', 'Sub': '4', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'Won': '2', 'Lost': '17', 'Draw': '0', '%': '10.52'}"
Mattia Bellini,"
February 8, 1994, Padova, PD
   ", Utility back,"France v Italy at Stade de France, Feb 6, 2016 ","{'Mat': '28', 'Start': '27', 'Sub': '1', 'Pts': '55', 'Tries': '11', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '23', 'Draw': '0', '%': '17.85'}"
Ornel Gega,"
March 24, 1990, Lezhe, Albania
   ", Hooker,"France v Italy at Stade de France, Feb 6, 2016 ","{'Mat': '15', 'Start': '10', 'Sub': '5', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '12', 'Draw': '0', '%': '20.00'}"
Andrea Lovotti,"
July 28, 1989, Piacenza, PC
   ", Prop,"France v Italy at Stade de France, Feb 6, 2016 ","{'Mat': '43', 'Start': '39', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '36', 'Draw': '0', '%': '16.27'}"
David Odiete,"
February 24, 1993, Reggio nell'Emilia, R
   "," Fullback, Wing","France v Italy at Stade de France, Feb 6, 2016 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '5', 'Draw': '0', '%': '28.57'}"
Dries van Schalkwyk,"
December 21, 1984, Bloemfontein
   ", No. 8,"France v Italy at Stade de France, Feb 6, 2016 ","{'Mat': '15', 'Start': '10', 'Sub': '5', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '12', 'Draw': '0', '%': '20.00'}"
Matteo Zanusso,"
April 9, 1993, San Dona di Piave, VE
   ", Prop,"France v Italy at Stade de France, Feb 6, 2016 ","{'Mat': '5', 'Start': '0', 'Sub': '5', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '5', 'Draw': '0', '%': '0.00'}"
Edoardo Padovani,"
May 15, 1993, Venezia, VE
   ", Fullback,"Italy v England at Rome, Feb 14, 2016 ","{'Mat': '26', 'Start': '21', 'Sub': '5', 'Pts': '44', 'Tries': '7', 'Conv': '0', 'Pens': '3', 'Drop': '0', 'Won': '3', 'Lost': '23', 'Draw': '0', '%': '11.53'}"
Braam Steyn,"
May 2, 1992, Cradock
   ", Back-row,"Italy v England at Rome, Feb 14, 2016 ","{'Mat': '44', 'Start': '35', 'Sub': '9', 'Pts': '15', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '37', 'Draw': '0', '%': '15.90'}"
Pietro Ceccarelli,"
February 16, 1992, Roma, RM
   ", Prop,"Ireland v Italy at Lansdowne Road, Mar 12, 2016 ","{'Mat': '14', 'Start': '0', 'Sub': '14', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '12', 'Draw': '0', '%': '14.28'}"
Oliviero Fabiani,"
July 13, 1990, Roma, RM
   ", Hooker,"Ireland v Italy at Lansdowne Road, Mar 12, 2016 ","{'Mat': '10', 'Start': '2', 'Sub': '8', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '8', 'Draw': '0', '%': '20.00'}"
Alberto Lucchese,"
March 28, 1986, Treviso, TV
   ", Scrum-half,"Ireland v Italy at Lansdowne Road, Mar 12, 2016 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
Jacopo Sarto,"
July 15, 1990, Zevio, VR
   ", Flanker,"Wales v Italy at Millennium Stadium, Mar 19, 2016 ","{'Mat': '1', 'Start': '0', 'Sub': '1', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '1', 'Draw': '0', '%': '0.00'}"
Tommaso Castello,"
August 14, 1991, Genova, GE
   ", Centre,"Argentina v Italy at Santa Fe, Jun 11, 2016 ","{'Mat': '18', 'Start': '16', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '14', 'Draw': '0', '%': '22.22'}"
Sami Panico,"
June 4, 1993, Albano Alziale, RM
   ", Prop,"Argentina v Italy at Santa Fe, Jun 11, 2016 ","{'Mat': '10', 'Start': '2', 'Sub': '8', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '7', 'Draw': '0', '%': '30.00'}"
Maxime Mbanda,"
April 10, 1993, Roma, RM
   ", Flanker,"United States of America v Italy at San Jose, Jun 18, 2016 ","{'Mat': '25', 'Start': '16', 'Sub': '9', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '21', 'Draw': '0', '%': '16.00'}"
Sebastian Negri da Ollegio,"
June 30, 1994, Harare
   ", Lock,"United States of America v Italy at San Jose, Jun 18, 2016 ","{'Mat': '28', 'Start': '21', 'Sub': '7', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '6', 'Lost': '22', 'Draw': '0', '%': '21.42'}"
Tommaso Boni,"
January 15, 1993, Mestre, VE
   ", Centre,"Canada v Italy at Toronto, Jun 26, 2016 ","{'Mat': '11', 'Start': '10', 'Sub': '1', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '9', 'Draw': '0', '%': '18.18'}"
Giorgio Bronzini,"
April 20, 1990, Viadana, MN
   ", Scrum-half,"Italy v New Zealand at Rome, Nov 12, 2016 ","{'Mat': '7', 'Start': '3', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '6', 'Draw': '0', '%': '14.28'}"
Simone Ferrari,"
March 28, 1994, Cernusco sul Navigli
   ", Prop,"Italy v South Africa at Firenze, Nov 19, 2016 ","{'Mat': '34', 'Start': '22', 'Sub': '12', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '7', 'Lost': '27', 'Draw': '0', '%': '20.58'}"
Nicola Quaglio,"
March 9, 1991, Rovigo, RO
   ", Prop,"Italy v South Africa at Firenze, Nov 19, 2016 ","{'Mat': '14', 'Start': '6', 'Sub': '8', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '11', 'Draw': '0', '%': '21.42'}"
Luca Sperandio,"
January 28, 1996, Treviso, TV
   ", Wing,"Italy v France at Rome, Mar 11, 2017 ","{'Mat': '8', 'Start': '5', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '7', 'Draw': '0', '%': '12.50'}"
Federico Ruzza,"
August 4, 1994, Padova, PD
   ", Lock,"Scotland v Italy at Murrayfield, Mar 18, 2017 ","{'Mat': '19', 'Start': '6', 'Sub': '13', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '16', 'Draw': '0', '%': '15.78'}"
Luca Bigi,"
April 19, 1991, Reggio nell'Emilia, R
   ", Hooker,"Italy v Scotland at Singpore, Jun 10, 2017 ","{'Mat': '32', 'Start': '22', 'Sub': '10', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '6', 'Lost': '26', 'Draw': '0', '%': '18.75'}"
Dean Budd,"
July 31, 1986, Whangarei
   ", Lock,"Italy v Scotland at Singpore, Jun 10, 2017 ","{'Mat': '29', 'Start': '25', 'Sub': '4', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '24', 'Draw': '0', '%': '17.24'}"
Federico Zani,"
April 9, 1989, Parma, PR
   ", Prop,"Italy v Scotland at Singpore, Jun 10, 2017 ","{'Mat': '16', 'Start': '0', 'Sub': '16', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '13', 'Draw': '0', '%': '18.75'}"
Tiziano Pasquali,"
July 14, 1994, Roma, RM
   ", Prop,"Fiji v Italy at Suva, Jun 17, 2017 ","{'Mat': '21', 'Start': '6', 'Sub': '15', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '4', 'Lost': '17', 'Draw': '0', '%': '19.04'}"
Marco Lazzaroni,"
May 18, 1995, Udine, UD
   ", Back-row,"Australia v Italy at Brisbane, Jun 24, 2017 ","{'Mat': '11', 'Start': '5', 'Sub': '6', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '10', 'Draw': '0', '%': '9.09'}"
Jayden Hayward,"
February 11, 1987, Hawera
   ", Fullback,"Italy v Fiji at Catania, Nov 11, 2017 ","{'Mat': '27', 'Start': '20', 'Sub': '7', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '22', 'Draw': '0', '%': '18.51'}"
Giovanni Licata,"
February 18, 1997, Agrigento, AG
   ", Flanker,"Italy v Fiji at Catania, Nov 11, 2017 ","{'Mat': '11', 'Start': '3', 'Sub': '8', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '9', 'Draw': '0', '%': '18.18'}"
Ian McKinley,"
December 4, 1989, Dublin
   ", Fly-half,"Italy v Fiji at Catania, Nov 11, 2017 ","{'Mat': '9', 'Start': '0', 'Sub': '9', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'Won': '1', 'Lost': '8', 'Draw': '0', '%': '11.11'}"
Matteo Minozzi,"
June 4, 1996, Padova, PD
   ", Fullback,"Italy v Fiji at Catania, Nov 11, 2017 ","{'Mat': '22', 'Start': '18', 'Sub': '4', 'Pts': '55', 'Tries': '11', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '17', 'Draw': '0', '%': '22.72'}"
Renato Giammarioli,"
March 23, 1995, Marino, RM
   ", Flanker,"Italy v South Africa at Padova, Nov 25, 2017 ","{'Mat': '4', 'Start': '2', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Jake Polledri,"
November 8, 1995, Bristol
   ", Back-row,"Italy v Scotland at Rome, Mar 17, 2018 ","{'Mat': '19', 'Start': '16', 'Sub': '3', 'Pts': '20', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '5', 'Lost': '14', 'Draw': '0', '%': '26.31'}"
Giosue Zilocchi,"
January 15, 1997, Fiorenzuola d'Arda,
   ", Prop,"Japan v Italy at Oita, Jun 9, 2018 ","{'Mat': '10', 'Start': '8', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '10', 'Draw': '0', '%': '0.00'}"
Cherif Traore,"
April 10, 1994, Kindia, Guinea
   ", Prop,"Japan v Italy at Kobe, Jun 16, 2018 ","{'Mat': '10', 'Start': '0', 'Sub': '10', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '8', 'Draw': '0', '%': '20.00'}"
Johan Meyer,"
February 26, 1993, Port Elizabeth
   ", Flanker,"Ireland v Italy at Chicago, Nov 3, 2018 ","{'Mat': '9', 'Start': '3', 'Sub': '6', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '1', 'Lost': '8', 'Draw': '0', '%': '11.11'}"
Jimmy Tuivaiti,"
January 2, 1988, Auckland
   ", Flanker,"Ireland v Italy at Chicago, Nov 3, 2018 ","{'Mat': '6', 'Start': '3', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '6', 'Draw': '0', '%': '0.00'}"
Dave Sisi,"
February 5, 1993, Rinteln
   ", No. 8,"Scotland v Italy at Murrayfield, Feb 2, 2019 ","{'Mat': '11', 'Start': '7', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '9', 'Draw': '0', '%': '18.18'}"
Marco Zanon,"
October 3, 1997, Bassano del Grappa, V
   ", Centre,"Italy v France at Rome, Mar 16, 2019 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '5', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '4', 'Draw': '0', '%': '0.00'}"
Marco Riccioni,"
October 19, 1997, Teramo, TE
   ", Prop,"Ireland v Italy at Lansdowne Road, Aug 10, 2019 ","{'Mat': '10', 'Start': '2', 'Sub': '8', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '3', 'Lost': '7', 'Draw': '0', '%': '30.00'}"
Callum Braley,"
March 20, 1994, Bristol
   ", Scrum-half,"Ireland v Italy at Lansdowne Road, Aug 10, 2019 ","{'Mat': '9', 'Start': '5', 'Sub': '4', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '2', 'Lost': '7', 'Draw': '0', '%': '22.22'}"
Niccolo Cannone,"
May 17, 1998, Firenze, FI
   ", Lock,"Wales v Italy at Millennium Stadium, Feb 1, 2020 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '8', 'Draw': '0', '%': '0.00'}"
Danilo Fischetti,"
January 26, 1998, Genzano di Roma, RM
   ", Prop,"Wales v Italy at Millennium Stadium, Feb 1, 2020 ","{'Mat': '8', 'Start': '5', 'Sub': '3', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '8', 'Draw': '0', '%': '0.00'}"
Paolo Garbisi,"
April 26, 2000, Venezia, VE
   ", Fly-half,"Ireland v Italy at Lansdowne Road, Oct 24, 2020 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '32', 'Tries': '1', 'Conv': '3', 'Pens': '7', 'Drop': '0', 'Won': '0', 'Lost': '5', 'Draw': '0', '%': '0.00'}"
Gianmarco Lucchesi,"
September 10, 2000, Pisa, PI
   ", Hooker,"Ireland v Italy at Lansdowne Road, Oct 24, 2020 ","{'Mat': '2', 'Start': '0', 'Sub': '2', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'Won': '0', 'Lost': '2', 'Draw': '0', '%': '0.00'}"
