name,born,position,debut,stats
Eric Loudoun-Shand,"
March 31, 1893, Lambeth
   ", Centre,"England v Scotland at Twickenham, Mar 15, 1913 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
John Sweet,"
March 26, 1892, ?
   ", Wing,"England v Scotland at Twickenham, Mar 15, 1913 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Willie Wallace,"
September 23, 1892, Edinburgh
   ", Fullback,"England v Scotland at Twickenham, Mar 15, 1913 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '0'}"
David Donald,"
July 27, 1891, ?
   ", Prop,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Andrew Hamilton,"
March 8, 1893, Hamilton
   ", Fly-half,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Podger Laing,"
April 25, 1892, ?
   ", Lock,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '4', 'Tries': '0', 'Conv': '2', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '4', 'Draw': '0'}"
Ronald Scobie,"
June 8, 1893, ?
   ", Centre,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Allen Sloan,"
December 30, 1892, Edinburgh
   ", Wing,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '5', 'Draw': '0'}"
Archibald Stewart,"
September 27, 1890, Leith
   ", Forward,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Archibald Symington,"
March 20, 1892, Calcutta
   ", Lock,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Jock Wemyss,"
May 22, 1893, Galashiels
   ", Prop,"Wales v Scotland at Cardiff, Feb 7, 1914 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '3', 'Draw': '2'}"
Jack Warren,"
August 13, 1889, Partick, Glasgow
   ", Centre,"Ireland v Scotland at Lansdowne Road, Feb 28, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
James Huggan,"
October 11, 1888, Jedburgh
   ", Wing,"Scotland v England at Inverleith, Mar 21, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Ian Moffat-Pender,"
August 18, 1894, ?
   ", Prop,"Scotland v England at Inverleith, Mar 21, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Eric Young,"
April 14, 1892, ?
   ", Flanker,"Scotland v England at Inverleith, Mar 21, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Gerard Crole,"
June 7, 1894, Calton, Edinburgh
   ", Wing,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Denoon Duncan,"
February 15, 1893
   ", Prop,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Ernest Fahmy,"
November 28, 1892, Amoy
   ", Centre,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Bob Gallie,"
January 18, 1893, ?
   ", Hooker,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '0'}"
Finlay Kennedy,"
January 23, 1892, ?
   ", Prop,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '13', 'Tries': '0', 'Conv': '2', 'Pens': '3', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '0'}"
Monty Murray,"
April 17, 1894, Glasgow
   ", Flanker,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
George Pattullo,"
(guess: 1893/1894), Colombo, Ceylon
   ", Fullback,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
George Thom,"
March 13, 1890, Strathmiglo, Fife
   ", Flanker,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Eric MacKay,"
August 5, 1899, Kinning Park, Glasgow
   ", Wing,"Scotland v Wales at Inverleith, Feb 7, 1920 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Neil Macpherson,"
September 26, 1892, Cardiff
   ", Forward,"Scotland v Wales at Inverleith, Feb 7, 1920 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '7', 'Draw': '1'}"
Jake Selby,"
July 28, 1900, Port William
   ", Scrum-half,"Scotland v Wales at Inverleith, Feb 7, 1920 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '0', 'Draw': '0'}"
Arthur Browning,"
July 2, 1897, Eaglesham, Renfrew
   ", Wing,"Scotland v Ireland at Inverleith, Feb 28, 1920 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '22', 'Tries': '5', 'Conv': '2', 'Pens': '1', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '1', 'Draw': '2'}"
Charles Nimmo,"
June 10, 1895, Edinburgh
   ", Scrum-half,"England v Scotland at Twickenham, Mar 20, 1920 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
John Bannerman,"
September 1, 1901, Glasgow
   ", Lock,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '37', 'Start': '37', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '22', 'Lost': '13', 'Draw': '2'}"
Jimmy Carmichael,"
March 22, 1900, Edinburgh
   ", Wing,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Ronald Cumming,"
April 4, 1900, Speyside
   ", Prop,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Hector Forsayth,"
December 18, 1899, Sydney, NSW
   ", Fullback,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '1'}"
Leslie Gracie,"
October 15, 1896, Colombo, Ceylon
   ", Centre,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '6', 'Draw': '2'}"
Ian Kilgour,"
October 23, 1900, ?
   ", Wing,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Alpin Thomson,"
May 14, 1893, Perth, WA
   ", Centre,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Rankin Buchanan,"
June 18, 1896
   ", Hooker,"Wales v Scotland at Swansea, Feb 5, 1921 ","{'Mat': '16', 'Start': '16', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '6', 'Draw': '1'}"
Russell Donald,"
September 9, 1898, Glasgow
   ", Fly-half,"Wales v Scotland at Swansea, Feb 5, 1921 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
George Douglas,"
August 10, 1897, ?
   ", Lock,"Wales v Scotland at Swansea, Feb 5, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Hamish Shaw,"
September 13, 1896, ?
   ", No. 8,"Wales v Scotland at Swansea, Feb 5, 1921 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
John McCrow,"
May 11, 1899, Chirnside
   ", Wing,"Ireland v Scotland at Lansdowne Road, Feb 26, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
George Murray,"
June 23, 1900, Maryhill, Glasgow
   ", Prop,"Ireland v Scotland at Lansdowne Road, Feb 26, 1921 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Jock Stewart,"
May 6, 1894, ?
   ", Flanker,"Ireland v Scotland at Lansdowne Road, Feb 26, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Cecil Mackenzie,"
February 26, 1889
   ", Centre,"Scotland v England at Inverleith, Mar 19, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
David Bertram,"
January 24, 1899, Edinburgh
   ", Hooker,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '8', 'Tries': '2', 'Conv': '1', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '3', 'Draw': '2'}"
Doug Davies,"
July 23, 1899, Ashkirk
   ", No. 8,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '24', 'Start': '24', 'Sub': '0', 'Pts': '3', 'Tries': '0', 'Conv': '0', 'Pens': '1', 'Drop': '0', 'GfM': '0', 'Won': '12', 'Lost': '9', 'Draw': '3'}"
Jimmy Dykes,"
July 4, 1901, Partick, Glasgow
   ", Centre,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '20', 'Start': '20', 'Sub': '0', 'Pts': '20', 'Tries': '3', 'Conv': '2', 'Pens': '1', 'Drop': '1', 'GfM': '0', 'Won': '14', 'Lost': '5', 'Draw': '1'}"
Bill Johnston,"
December 16, 1896
   ", Fullback,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Jock Lawrie,"
September 11, 1900, Melrose
   ", Flanker,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '3', 'Draw': '2'}"
Eric Liddell,"
January 16, 1902, Tientsin
   ", Wing,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '12', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '1', 'Draw': '2'}"
Phil Macpherson,"
October 16, 1903, Newtonmore
   ", Centre,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '26', 'Start': '26', 'Sub': '0', 'Pts': '12', 'Tries': '4', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '10', 'Draw': '3'}"
Andrew Stevenson,"
March 14, 1897, Maryhill, Glasgow
   ", Prop,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '1'}"
Willie Bryce,"
January 16, 1901, Bolton, Lancs
   ", Scrum-half,"Scotland v Wales at Inverleith, Feb 4, 1922 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '4', 'Draw': '1'}"
William Dobson,"
February 9, 1894, ?
   ", Prop,"Scotland v Wales at Inverleith, Feb 4, 1922 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '1'}"
Ronald Warren,"
October 14, 1900, Partick, Glasgow
   ", Fullback,"Scotland v Wales at Inverleith, Feb 4, 1922 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '2'}"
Jimmy Tolmie,"
November 20, 1895, New York, NY, United States
   ", Wing,"England v Scotland at Twickenham, Mar 18, 1922 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Dan Drysdale,"
May 18, 1901, Kippen, Stirlingshire
   ", Fullback,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '30', 'Start': '30', 'Sub': '0', 'Pts': '45', 'Tries': '0', 'Conv': '19', 'Pens': '1', 'Drop': '1', 'GfM': '0', 'Won': '18', 'Lost': '11', 'Draw': '1'}"
David Kerr,"
February 3, 1899, ?
   ", Prop,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '5', 'Draw': '0'}"
Teddy McLaren,"
May 28, 1902, ?
   ", Centre,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '2', 'Draw': '0'}"
Samuel McQueen,"
January 27, 1896, Liverpool
   ", Fly-half,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Ludo Stuart,"
October 22, 1902, ?
   ", Lock,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '8', 'Start': '8', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '4', 'Draw': '1'}"
Johnnie Wallace,"
September 5, 1900, Machsville, NSW
   ", Wing,"New Zealand XV v Australia at Christchurch, Sep 3, 1921 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '48', 'Tries': '16', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '11', 'Lost': '6', 'Draw': '0'}"
Robert Simpson,"
April 28, 1899, Kinning Park, Glasgow
   ", Flanker,"Ireland v Scotland at Lansdowne Road, Feb 24, 1923 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Kelvin Hendrie,"
July 2, 1898, Edinburgh
   ", No. 8,"France v Scotland at Paris, Jan 1, 1924 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Bob Howie,"
June 11, 1898, Gorebridge
   ", Prop,"France v Scotland at Paris, Jan 1, 1924 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '5', 'Draw': '1'}"
Chris Mackintosh,"
October 31, 1903, Charville
   ", Wing,"France v Scotland at Paris, Jan 1, 1924 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Andrew Ross,"
November 8, 1903, Troon
   ", Hooker,"France v Scotland at Paris, Jan 1, 1924 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Herbert Waddell,"
September 19, 1902, Glasgow
   ", Fly-half,"France v Scotland at Paris, Jan 1, 1924 ","{'Mat': '18', 'Start': '18', 'Sub': '0', 'Pts': '45', 'Tries': '7', 'Conv': '2', 'Pens': '0', 'Drop': '5', 'GfM': '0', 'Won': '11', 'Lost': '7', 'Draw': '0'}"
George Aitken,"
July 2, 1898, Westport
   ", Centre,"New Zealand v South Africa at Dunedin, Aug 13, 1921 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '2', 'Draw': '0'}"
Sandy Gillies,"
March 25, 1900, Easdale, Argyll
   ", No. 8,"Scotland v Wales at Inverleith, Feb 2, 1924 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Pts': '26', 'Tries': '1', 'Conv': '7', 'Pens': '3', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '2', 'Draw': '0'}"
Ian Smith,"
October 31, 1903, Melbourne, VIC
   ", Wing,"Scotland v Wales at Inverleith, Feb 2, 1924 ","{'Mat': '34', 'Start': '34', 'Sub': '0', 'Pts': '72', 'Tries': '24', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '20', 'Lost': '14', 'Draw': '0'}"
Robert Henderson,"
January 8, 1900, Coldstream
   ", Forward,"Scotland v Ireland at Inverleith, Feb 23, 1924 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '1'}"
Robert Millar,"
June 29, 1901, ?
   ", Wing,"Scotland v Ireland at Inverleith, Feb 23, 1924 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
James Gilchrist,"
December 8, 1903, ?
   ", Hooker,"Scotland v France at Inverleith, Jan 24, 1925 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
David MacMyn,"
February 18, 1903, Kirkcudbright
   ", Lock,"Scotland v France at Inverleith, Jan 24, 1925 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '10', 'Lost': '1', 'Draw': '0'}"
Jimmy Nelson,"
February 9, 1903, Glasgow
   ", Scrum-half,"Scotland v France at Inverleith, Jan 24, 1925 ","{'Mat': '25', 'Start': '25', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '9', 'Draw': '1'}"
John Paterson,"
December 19, 1900, ?
   ", Flanker,"Scotland v France at Inverleith, Jan 24, 1925 ","{'Mat': '21', 'Start': '21', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '15', 'Lost': '6', 'Draw': '0'}"
Jumbo Scott,"
September 24, 1903, ?
   ", Lock,"Scotland v France at Inverleith, Jan 24, 1925 ","{'Mat': '18', 'Start': '18', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '5', 'Draw': '0'}"
William Stevenson,"
May 3, 1897, ?
   ", Prop,"Scotland v France at Inverleith, Jan 24, 1925 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Jimmie Ireland,"
December 10, 1903, Glasgow
   ", Hooker,"Wales v Scotland at Swansea, Feb 7, 1925 ","{'Mat': '11', 'Start': '11', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '9', 'Lost': '2', 'Draw': '0'}"
William Berkley,"
June 14, 1904, Horsham
   ", Prop,"France v Scotland at Colombes, Jan 2, 1926 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '1', 'Draw': '0'}"
Roy Kinnear,"
February 3, 1904, Edinburgh
   ", Centre,"South Africa v Great Britain at Durban, Aug 16, 1924 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '1'}"
Max Simmers,"
August 7, 1904, Glasgow
   ", Wing,"Scotland v Wales at Murrayfield, Feb 6, 1926 ","{'Mat': '28', 'Start': '28', 'Sub': '0', 'Pts': '18', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '13', 'Lost': '14', 'Draw': '1'}"
