name,born,position,debut,stats
Jacques Forestier,"
June 27, 1890, Aix-les-Bains
   ", Prop,"Wales v France at Newport, Mar 25, 1912 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Marcel Monniot,"
March 17, 1885, Paris
   "," Prop, Lock","Wales v France at Newport, Mar 25, 1912 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Jean-Rene Pascarel,"
February 20, 1890, Bordeaux
   ", Hooker,"Wales v France at Newport, Mar 25, 1912 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '6', 'Draw': '0'}"
Jean Sentilles,"
February 14, 1886, Tarbes
   ", Centre,"Wales v France at Newport, Mar 25, 1912 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '0'}"
Helier Tilh,"
February 10, 1881, Bosdarros
   "," Wing, Prop, Lock","Wales v France at Newport, Mar 25, 1912 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '6', 'Draw': '0'}"
Maurice Hedembaigt,"
February 3, 1891, Anglet
   "," Scrum-half, Halfback","France v Scotland at Parc des Princes, Jan 1, 1913 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Pierre Jaureguy,"
May 28, 1891, Ostabat
   "," Wing, Centre","France v Scotland at Parc des Princes, Jan 1, 1913 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '0'}"
Jean Sebedio,"
December 12, 1890, Saint-Jean-de-Luz
   "," Prop, Flanker, No. 8","France v Scotland at Parc des Princes, Jan 1, 1913 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '5', 'Draw': '2'}"
Geo Andre,"
August 13, 1889, Paris
   ", Wing,"France v South Africa at Bordeaux, Jan 11, 1913 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '11', 'Tries': '3', 'Conv': '1', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '7', 'Draw': '0'}"
Albert Chatau,"
February 11, 1893, Urrugne
   ", Fly-half,"France v South Africa at Bordeaux, Jan 11, 1913 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Marcel Favre,"
August 31, 1888, La Roche-sur-Foron
   ", Prop,"England v France at Twickenham, Jan 25, 1913 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Clovis Bioussa,"
October 9, 1893, Toulouse
   ", Fly-half,"France v Wales at Parc des Princes, Feb 27, 1913 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Gustave Podevin,"
December 14, 1884, Paris
   ", Lock,"France v Wales at Parc des Princes, Feb 27, 1913 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Jean Semmartin,"
April 30, 1892, Ars-en-Re
   ", Fullback,"France v Wales at Parc des Princes, Feb 27, 1913 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Philippe Struxiano,"
March 11, 1891, Toulouse
   ", Scrum-half,"France v Wales at Parc des Princes, Feb 27, 1913 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '6', 'Tries': '0', 'Conv': '3', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '5', 'Draw': '0'}"
Albert Eutropius,"
January 10, 1888, Cayenne
   ", Flanker,"Ireland v France at Cork, Mar 24, 1913 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Henri Tavernier,"
June 16, 1888, Saint-Just-en-Chauss
   ", Prop,"Ireland v France at Cork, Mar 24, 1913 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Jean-Marie Arnal,"
November 15, 1892, Paris
   ", Lock,"France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Paul Faure,"
January 4, 1890, Aureilhan
   "," Prop, Hooker","France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Robert Lacoste,"
circa 1893, ?
   ", Wing,"France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Rene Lasserre,"
October 9, 1895, Bayonne
   "," Fullback, Centre, Flanker","France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '10', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '4', 'Lost': '9', 'Draw': '2'}"
Raphael Lavaud,"
January 18, 1888, Bordeaux
   "," Lock, Flanker","France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Marcel-Frederic Lubin-Lebrere,"
July 21, 1891, Agen
   "," Prop, Lock","France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '10', 'Draw': '2'}"
Gilbert Pierrot,"
February 3, 1889, Bizanos
   ", Centre,"France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Francois Poeydebasque,"
January 7, 1891, Bayonne
   "," Centre, Fly-half","France v Ireland at Parc des Princes, Jan 1, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Lucien Besset,"
January 4, 1892, Paris
   "," Centre, Fly-half","Wales v France at Swansea, Mar 2, 1914 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '4', 'Tries': '0', 'Conv': '2', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Robert Desvouges,"
November 10, 1894, Neuilly-sur-Seine
   ", Lock,"Wales v France at Swansea, Mar 2, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Paulin Bascou,"
March 15, 1889, Urrugne
   ", Lock,"France v England at Colombes, Apr 13, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Jean-Louis Capmau,"
March 17, 1889, Siran
   ", Flanker,"France v England at Colombes, Apr 13, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Emmanuel Iguiniz,"
December 9, 1889, Bayonne
   ", Hooker,"France v England at Colombes, Apr 13, 1914 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Eugene Billac,"
March 16, 1898, Bayonne
   ", Fly-half,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '6', 'Draw': '0'}"
Aime Cassayet-Armagnac,"
April 9, 1893, Mont-de-Marsan
   "," Lock, No. 8","France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '9', 'Tries': '3', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '24', 'Draw': '2'}"
Andre Chilo,"
July 5, 1898, Bordeaux
   "," Fullback, Wing","France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '0'}"
Rene Crabos,"
February 7, 1899, Saint-Sever
   ", Centre,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '19', 'Tries': '1', 'Conv': '5', 'Pens': '2', 'Drop': '0', 'GfM': '0', 'Won': '6', 'Lost': '9', 'Draw': '2'}"
Adolphe Jaureguy,"
February 18, 1898, Ostabat
   ", Wing,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '31', 'Start': '31', 'Sub': '0', 'Pts': '42', 'Tries': '14', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '8', 'Lost': '22', 'Draw': '1'}"
Joseph Laurent,"
March 21, 1894, Bayonne
   ", Flanker,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '3', 'Draw': '0'}"
Robert Marchand,"
February 16, 1892, Angouleme
   ", No. 8,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Pierre Pons,"
September 16, 1894, Llupia
   "," Prop, Hooker","France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '4', 'Draw': '1'}"
Louis Puech,"
December 4, 1894, Gorses
   ", Lock,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '3', 'Draw': '0'}"
Paul Serre,"
December 13, 1895, Clairac
   ", Wing,"France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Robert Thierry,"
June 23, 1893, Brienon-sur-Armencon
   "," Lock, Flanker","France v Scotland at Parc des Princes, Jan 1, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '3', 'Draw': '0'}"
Theophile Cambre,"
March 24, 1894, Bordeaux
   ", Fullback,"England v France at Twickenham, Jan 31, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '2', 'Draw': '0'}"
Abel Guichemerre,"
August 23, 1889, Dax
   ", Flanker,"England v France at Twickenham, Jan 31, 1920 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '3', 'Draw': '0'}"
Jean Lavigne,"
March 27, 1894, Levignacq
   ", Centre,"England v France at Twickenham, Jan 31, 1920 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Eugene Soulie,"
circa 1898, Paris
   "," Prop, Lock","England v France at Twickenham, Jan 31, 1920 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '1'}"
Maurice Biraben,"
May 20, 1892, Dax
   ", Prop,"France v Wales at Colombes, Feb 17, 1920 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '4', 'Draw': '2'}"
Georges Constant,"
April 13, 1899, Perpignan
   ", Flanker,"France v Wales at Colombes, Feb 17, 1920 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Francois Borde,"
December 8, 1899, Lourdes
   ", Centre,"Ireland v France at Lansdowne Road, Apr 3, 1920 ","{'Mat': '12', 'Start': '12', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '7', 'Draw': '1'}"
William Gayraud-Hirigoyen,"
May 1, 1898, Laroque-Timbaut
   ", Hooker,"Ireland v France at Lansdowne Road, Apr 3, 1920 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Raoul Got,"
February 11, 1900, Perpignan
   ", Wing,"Ireland v France at Lansdowne Road, Apr 3, 1920 ","{'Mat': '13', 'Start': '13', 'Sub': '0', 'Pts': '18', 'Tries': '6', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '7', 'Draw': '2'}"
Jean Larrieu,"
June 2, 1895, Toulouse
   "," Hooker, Flanker","Ireland v France at Lansdowne Road, Apr 3, 1920 ","{'Mat': '7', 'Start': '7', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '4', 'Draw': '0'}"
Pierre Moureu,"
August 24, 1895, Larrau
   "," Prop, Lock, No. 8","Ireland v France at Lansdowne Road, Apr 3, 1920 ","{'Mat': '17', 'Start': '17', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '5', 'Lost': '11', 'Draw': '1'}"
Jean Boubee,"
October 11, 1900, Biarritz
   ", Back-row,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '9', 'Start': '9', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '5', 'Draw': '1'}"
Jean Clement,"
September 25, 1899, Tarbes
   "," Fullback, Fly-half, Halfback","Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '6', 'Draw': '2'}"
Gilbert Coscolla,"
December 18, 1900, Beziers
   "," Prop, Lock","Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '1', 'Draw': '0'}"
Jean Lobies,"
November 28, 1900, Bone
   ", Wing,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Roger Piteu,"
May 14, 1899, Pau
   ", Scrum-half,"Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '15', 'Start': '15', 'Sub': '0', 'Pts': '6', 'Tries': '2', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '11', 'Draw': '2'}"
Fernand Vaquer,"
June 22, 1889, Latour-bas-Elne
   "," Lock, No. 8","Scotland v France at Inverleith, Jan 22, 1921 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Adolphe Bousquet,"
August 14, 1899, Beziers
   ", Fly-half,"France v England at Colombes, Mar 28, 1921 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '1', 'Draw': '0'}"
Edmond Cayrefourcq,"
July 1, 1898, Tarbes
   ", Wing,"France v England at Colombes, Mar 28, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Charles-Anthoin Gonnet,"
November 3, 1897, Laon
   ", Hooker,"France v England at Colombes, Mar 28, 1921 ","{'Mat': '16', 'Start': '16', 'Sub': '0', 'Pts': '5', 'Tries': '0', 'Conv': '1', 'Pens': '1', 'Drop': '0', 'GfM': '0', 'Won': '4', 'Lost': '11', 'Draw': '1'}"
Jacques Baquey,"
November 25, 1895, Saint-Medard-en-Jall
   ", Wing,"France v Ireland at Colombes, Apr 9, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Marcel de Laborderie,"
January 11, 1899, Buenos Aires
   "," Wing, Centre","France v Ireland at Colombes, Apr 9, 1921 ","{'Mat': '4', 'Start': '4', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '3', 'Draw': '0'}"
Maurice Jeangrand,"
January 8, 1899, Lourdes
   "," Wing, Centre","France v Ireland at Colombes, Apr 9, 1921 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '0', 'Draw': '0'}"
Francois Cahuc,"
July 4, 1892, Pamiers
   ", Flanker,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Joseph Pascot,"
December 11, 1897, Port-Vendres
   ", Fly-half,"France v Scotland at Colombes, Jan 2, 1922 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '4', 'Draw': '2'}"
Andre Lafond,"
July 31, 1902, Le Bouceau
   ", Wing,"England v France at Twickenham, Feb 25, 1922 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '0', 'Draw': '1'}"
Roger Ramis,"
March 29, 1902, Perpignan
   "," Wing, Centre","England v France at Twickenham, Feb 25, 1922 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '1'}"
Louis Beguet,"
December 7, 1894, Neuf-Mesnil
   "," Prop, Hooker","Ireland v France at Lansdowne Road, Apr 8, 1922 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '32', 'Tries': '1', 'Conv': '10', 'Pens': '2', 'Drop': '0', 'GfM': '1', 'Won': '3', 'Lost': '7', 'Draw': '0'}"
Jean Bernon,"
June 4, 1893, Toulouse
   "," Prop, Lock","Ireland v France at Lansdowne Road, Apr 8, 1922 ","{'Mat': '2', 'Start': '2', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '2', 'Draw': '0'}"
Albert Etchepare,"
November 8, 1898, Biaudos
   ", Flanker,"Ireland v France at Lansdowne Road, Apr 8, 1922 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Noel Sicart,"
December 25, 1899, Perpignan
   ", Back-row,"Ireland v France at Lansdowne Road, Apr 8, 1922 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Jean Bayard,"
October 23, 1897, Toulouse
   ", Hooker,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '5', 'Draw': '0'}"
Clement Dupont,"
April 18, 1899, Argeles-Gazost
   ", Scrum-half,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '16', 'Start': '16', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '7', 'Lost': '9', 'Draw': '0'}"
Max Lalande,"
September 28, 1901, Chateaurenard
   ", Wing,"Scotland v France at Inverleith, Jan 20, 1923 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Henri Behoteguy,"
October 18, 1898, Bayonne
   ", Centre,"Wales v France at Swansea, Feb 24, 1923 ","{'Mat': '6', 'Start': '6', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '2', 'Lost': '4', 'Draw': '0'}"
Jean Castets,"
September 7, 1900, Le Boucau
   ", Lock,"Wales v France at Swansea, Feb 24, 1923 ","{'Mat': '3', 'Start': '3', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '2', 'Draw': '0'}"
Jean Etcheberry,"
August 27, 1901, Le Boucau
   "," Prop, Flanker, No. 8","Wales v France at Swansea, Feb 24, 1923 ","{'Mat': '16', 'Start': '16', 'Sub': '0', 'Pts': '3', 'Tries': '1', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '3', 'Lost': '13', 'Draw': '0'}"
Charles Lacazedieu,"
March 4, 1901, Dax
   "," Fly-half, Scrum-half","Wales v France at Swansea, Feb 24, 1923 ","{'Mat': '5', 'Start': '5', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '1', 'Lost': '4', 'Draw': '0'}"
Andre Behoteguy,"
October 19, 1900, Bayonne
   ", Centre,"France v England at Colombes, Apr 2, 1923 ","{'Mat': '19', 'Start': '19', 'Sub': '0', 'Pts': '28', 'Tries': '5', 'Conv': '3', 'Pens': '1', 'Drop': '1', 'GfM': '0', 'Won': '6', 'Lost': '13', 'Draw': '0'}"
Marcel Loustau,"
February 10, 1900, Sarraziet
   ", Wing,"France v England at Colombes, Apr 2, 1923 ","{'Mat': '1', 'Start': '1', 'Sub': '0', 'Pts': '0', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '0', 'GfM': '0', 'Won': '0', 'Lost': '1', 'Draw': '0'}"
Christian Magnanou,"
January 15, 1903, Perigueux
   ", Utility back,"France v England at Colombes, Apr 2, 1923 ","{'Mat': '10', 'Start': '10', 'Sub': '0', 'Pts': '4', 'Tries': '0', 'Conv': '0', 'Pens': '0', 'Drop': '1', 'GfM': '0', 'Won': '2', 'Lost': '8', 'Draw': '0'}"
